Knowledge development,Knowledge diffusion,Entrepreneurial activities,Guidance of the search,Market formation,Resource mobilisation,Legitimation
6.027625175671311,3.369464816479968,1.115404320375414,3.5196330534676674,1.0,2.331569946186556,1.9588903553616022
6.913209440262107,3.797310922173925,1.0984311929194008,3.628146191625159,1.1276583857788431,2.7121236310884793,2.2635978950432354
6.330884855367053,4.540674187258815,1.643611108962392,3.1844958674298995,1.5235071575849652,2.4496215781492987,1.4267386635627326
5.574526670159794,4.0567027163216265,1.5309823259184554,3.289787506078281,1.133617908055416,2.6453973357684117,1.4428536455918395
5.091208663843418,3.33595104403099,1.958000591408794,1.9830198131418801,1.0667298115305521,2.8006299224259528,1.5672251943240645
3.457160323155281,4.189023666625873,1.3615294201623163,3.9535310587904693,1.1161155649776624,2.5734561795047344,2.6600416855814384
5.365292062021718,3.5678090966731038,1.4463794255211957,2.9360725083604717,1.1242123592268602,2.7325551040587817,2.1864661512359578
5.239190003346521,4.334244803112105,1.5846017049352739,2.345320544412209,1.0,2.313958815912331,2.28619025394743
5.8122929555163,5.316206250997163,1.1552684594254177,3.1020850687191475,1.7032074395530037,2.214283023749396,2.7955156697587906
5.37687581842025,3.58470417743387,1.2107720619936275,3.521828994672218,1.0352043083607283,2.8874181510588204,2.3937033223911857
5.243691952450565,4.280963095835823,1.9464394663090212,3.358644696937779,1.4353162378131679,3.2250928496551476,2.078218104634502
4.076480855594223,3.352764000777362,1.2804179834875564,2.2407167446480982,1.0,2.241250226203845,2.7791558957936116
4.7480257366799465,3.732641739685221,1.9729906265798742,3.530346522662249,1.3648579466041593,2.65758348679782,1.5141652983486744
5.881320832640446,3.817737372123261,1.7429250322673178,2.957538642740567,1.2508067112576786,1.79546279802608,1.8673425315252528
6.872726104906156,3.6837898039733714,1.0,3.350842927668885,1.2075096217825065,3.402357897582583,2.578129002117641
5.421979693003501,5.277808213265014,1.7121514767351154,2.4389139495930903,1.25248100066242,3.0730126059799168,1.0
5.762248858859299,3.6160441551929705,1.708991929237651,3.7321381125706568,1.324787812639314,2.208097633639951,1.601616347552211
6.261982525562244,4.152110923270921,1.6691714434045142,3.127900868385375,1.1319292988218896,2.3235505311208424,2.3947923536695455
4.8512848510398,2.6419478784059405,1.4432493094467957,3.832176319896761,1.1468922832698207,3.104631477405396,2.053296847826663
5.793451234628354,4.059197938021766,1.1239730178432592,1.9255923238007144,1.3732309452038418,2.5879616733541657,2.256909343226619
4.907607914934273,4.485232755411348,2.038485106445048,2.019006616269491,1.0,2.8163958394216064,1.0417904848164472
6.19185955079281,3.4834415944525694,1.4593681645108658,2.8319805073552855,1.0,2.006897293454457,1.5795126632317062
5.621122438361386,2.293866715375752,1.1466375358658527,4.027337513980947,1.2536838163069473,2.7884560475458855,2.3245941070519898
5.738761451185152,3.7768089387036046,1.6829874744352034,4.373967628371608,1.0,2.4257071036929805,1.5490174354139308
4.873921122065129,3.8103103102313165,1.2028880117066971,2.3781015906476406,1.0,2.6494245163889656,2.4124243858951977
6.065625887688628,4.234445030446582,1.1203655886859516,3.037132922128031,1.7415739987881893,2.301244178346161,2.1437289105396986
7.0,5.00654182124806,1.3498109551190245,3.1086063826964585,1.6648187694256436,2.3945129333155437,1.413985379560604
4.693670643657435,3.571967809639816,1.23384089427277,3.502710329126638,1.0287712621169447,2.5519386596386164,2.1727509183412645
5.2281927938819805,3.2862271258038316,1.1351030992061701,3.6194738664887414,1.4997537503441212,2.207433285724632,2.374475398704651
5.685285979334473,3.099849319177134,1.8225647049047036,2.2199212649618323,1.510139968212525,3.6341519603702253,2.180749349947973
6.129124969596653,3.9188471702189593,1.4544688742150402,3.04521535215216,1.3413273526783853,1.9726083190856043,2.2685194744339032
5.052362971768424,4.087612555291101,2.000911978206357,1.5940374533610562,1.1763224068322011,2.7499271268478815,1.135635646344396
3.233575767885808,3.472606763382449,1.1581962089080258,3.567553898128283,1.3879344513307648,2.6513665158056314,3.127523286231243
6.58735159533122,4.2672096474354735,1.0,2.762966092173174,1.4393965104301087,2.880459536659363,3.4104076923615168
6.108404895667314,4.079230446091505,1.5595081396997665,2.1562325444885566,1.3926327621803118,1.2497218523787366,2.7143574856845425
4.105641975610668,3.8259390137869342,2.2423915687225664,3.2327827669697684,1.0,1.6565301416482143,2.0577751242443463
5.013944966576355,3.2585511675535246,1.712394731744801,2.7410915298961522,1.809920295258252,2.225775009214502,1.797536044681466
6.754545943621861,3.510881410709166,2.786149678485133,3.883022721543356,1.9209983006934905,2.9601223397802596,1.8080928650902823
6.658237134766293,2.3421468213904726,1.6328236483796355,2.3751925051176497,1.0,2.3679830579001466,2.391956983174454
6.250912018143156,3.94147223851882,1.5942208845152361,4.556068640042654,1.353290032986024,2.347597491346326,2.5345051105980847
5.35911005283211,3.815804773248461,1.0,3.5981888800743445,1.813716680785796,2.507893706479937,1.6751904676919014
5.566389935050008,3.9130873946536915,1.6711789762354115,3.9013860892289203,1.5006845406967726,2.0794963465819998,1.9892424326271532
5.395259355899099,4.102591409338736,1.5674671040077166,2.2798146589160844,1.5038798382414993,2.735029632494546,2.628469256337408
6.40259182661507,4.031492891859334,1.337031520718185,4.251921563993632,1.0,2.595996194888552,1.9487272993892708
4.799326074803912,3.733770091612379,1.445288453176372,2.1512167882142132,1.4373284255903078,2.7512024919496594,2.055965007389094
4.855360276092636,3.8292008258976513,1.4727597702631283,2.8531318124824976,1.2717590093999855,3.25808933612948,2.688297046304811
6.308219669468812,2.957410149982298,1.4280283388271744,3.913259639184732,1.4339555235138786,2.384910944912023,2.6077681313325183
5.464510835590751,3.4497676125863443,2.3358859852503846,3.354738350753132,1.0,2.555087703685725,2.4024483133582613
6.602773884363047,3.8302826322100767,1.3516551888779964,2.1325866578928268,1.0,2.007280346995545,1.4654548269438885
4.962790234415563,3.3584878544525836,1.567725489541543,3.7947870432898565,1.1572323937687583,1.8736629691306275,1.471623634747778
5.45617731172894,4.316090477523527,1.3384395666455173,3.237968116919776,1.0862440185190845,2.496292186724804,1.6321344880713118
4.762069612124837,3.4048207514269815,1.8133724746575521,2.7086598347615465,1.152768837314962,2.5514600999910795,1.7390419933130346
5.505890145138854,3.9297832467489897,1.5707054799888827,1.9205935207652656,1.0561405811881321,2.8447005744966085,2.1079854287906157
4.317162450400961,3.8699393940892013,1.3880357707318074,3.304325370910979,1.1396949029966552,2.787676159872392,1.9534376963342948
5.10989326323603,4.247766556166246,1.0,2.885600537923502,1.0001706258100578,2.627177300232379,1.9192127144190865
4.350996908057506,4.340474704416981,1.5973232901155001,3.1094165441230643,1.1855172565715606,3.342436830370378,1.8710388925080759
6.0551385865530065,4.216419566580764,1.3761694905680997,1.8903590478805858,1.0,2.343959355178246,1.5613025361079917
6.073271471807721,2.53639627917012,1.4757037372451596,2.7069400591505572,1.3542315902486082,2.405181576315466,1.7693848106133503
4.115789815612524,4.516488888807876,1.0270168211018667,3.336213235079058,1.2781630699373654,2.6416245172680566,3.2167846439923653
6.567108596400458,4.716384934516759,2.0733128690880784,4.313525227913312,1.0,1.908047855603507,2.349608090455694
7.0,3.510725429407118,1.8426972703375488,2.8563028640045585,1.5979076187249546,2.8439741817933255,2.0100219080745356
5.536805109389073,3.9419881476037095,2.072282399056253,4.010309341347685,1.0,2.535722549293752,1.2497822595934027
4.987108591820284,3.2655009919215305,1.9587917203123817,3.5511438945948925,1.5566853525253854,2.5451110634889975,1.504778256431064
7.0,2.630972895960709,1.7369269208509848,3.1636494763773437,1.2988273181508003,2.7713997492552442,1.978860667653461
4.444825201357991,3.356770840674568,1.043086996509423,2.2913607514337198,1.5001688634969643,2.6879535715936536,2.67979364664506
5.516085173495279,3.4759165763218336,2.2373548656287436,2.3206650195283305,1.2528567955926615,2.7055198594585077,2.1145258949542765
5.643697818105538,3.5870895611889106,1.128945939644996,3.4322786094946194,1.3700513486363075,2.305159463873624,2.1077759824049753
6.576118096361932,3.224651545996407,1.3926369503700153,2.631453098126351,1.4968811962480393,3.284737124856502,2.555002147602804
5.787791180101431,3.3599448999096566,1.7827609122507684,2.56924609686373,1.772156928454696,1.7689224626039377,1.5143611120757892
5.101092883369239,3.793396207022955,1.802616314874962,2.8735727626759946,1.5223876025045544,2.1572098090105434,2.7030877989052984
4.739052503689635,3.3378638101339146,1.7288946907778233,2.8853184187625653,1.3344686141932534,2.223749303582542,1.8082922373069383
5.226542543803092,4.126114599530016,1.3398846074683641,3.6305375833355806,1.0,2.139661849859784,2.5790553418184246
4.694458111243884,4.208996390838464,1.25722734905781,2.6461516112178525,1.0,1.6267002204697618,2.8350625043260376
5.538260255827747,5.228232647698693,2.5138130274424544,3.560868025217021,1.1608768252784007,3.322027661294161,1.5463697746956726
5.048643056111611,4.475407959274077,1.4842744246000665,3.3077935938380825,1.0,2.821250966533452,2.000018237461205
4.304769765368199,3.9458618349970482,1.4352914461444657,1.828202808846564,1.0,2.1843256410824328,2.3945565964652804
6.504116630699923,3.4278414219993927,1.2145774036244985,3.206155364088315,1.175270431160225,2.8485877673395237,1.8566590263496257
5.101861981256769,3.976248411004399,1.5978681396283831,1.1325690960060284,1.3988381737020976,2.419737419726773,1.8705936983937823
4.48549055601975,3.9959575759498134,1.5792091202312284,2.3733437168436096,1.0137312609898894,2.354500748845522,1.8008014738635094
5.365392692409967,3.492012146596603,1.493509516518282,3.324153792593574,1.4685576502639537,2.019957127453012,1.069703485823907
5.554697252774127,4.270238838051727,1.6526906587151544,2.9925498298184374,1.2100480161420972,2.508620384521418,2.5287423887995795
4.102826619536773,2.9611411911908747,2.2054150009769415,1.7624755258269211,1.2112837063702704,2.183846597902935,1.4951605001041313
5.76531813370061,3.6533600986774935,1.2619789174836407,2.2165867631185163,1.7624989337807253,2.013907586160766,1.0
4.662273945047788,4.133515075590444,1.517233496880848,1.1737608207234456,1.2534328874112333,2.9777969450852,2.523444711978776
6.86882304735263,3.6274495114447416,1.2408606189797777,2.0602057200690016,1.183757349861866,2.0888640757097017,2.242406664819351
5.9191684096613875,3.675947357942437,1.6178793443302513,3.405344344522985,1.3571706019636205,3.202269498200102,1.340960758458797
5.180080007912546,3.7173284832846316,1.2726121994502324,2.6097969429973977,1.7391434405514576,2.1426740055766316,2.5431046836583193
4.903865783746119,3.2986392555873527,1.2898228034263242,3.1189618792085905,1.1859768797508408,1.7485190525000642,2.3327388467863672
5.416025833949101,4.5043405589445245,1.0,3.009551067077647,1.3319274088553856,2.762527466050842,2.0001605624311463
5.990232593266632,3.189177396846311,1.5391179131278698,3.02280814934971,1.1675141285012234,2.276612299086257,1.8248159147063832
5.47960469713184,3.990895596445931,1.671907848761991,3.716192696179136,1.1690878254928334,1.709590767949419,1.9388206685564249
5.3262729542905145,4.048188738969424,2.244190541276918,2.8579625504802832,1.0529722593517583,2.6273556235763253,2.103249757716714
5.546696232654316,3.23082685927462,1.687800992475938,3.637467861141934,1.031974833533493,1.8470453527290607,1.6056758310757788
5.016912855010436,3.843862552628446,1.3201263506810723,1.2658596249437484,1.7088173260736106,1.5054073671859913,2.559024579325929
5.22543525852557,3.254220696353179,1.0,3.7779981697908327,1.0338500930104482,2.8385182257126735,2.2778187133396797
3.8313660488759966,4.634625485033567,1.0114851977338086,2.0969453355231558,1.0,3.2444974788581797,1.9324884017068458
6.278980984681894,3.116730237814272,1.0,2.248942193845175,1.2376220348823816,2.3026482116085565,2.8715476189224667
5.73903822425741,3.407661743460821,2.2512168141797524,2.506767757356121,1.505345185942324,3.1058192542071668,1.8492168231775143
4.881235324773256,3.0654649949866517,1.615124198770548,3.758698654582006,1.5727548371421998,2.9010213360294026,2.7746419578791492
7.0,2.9853807638794687,1.2668135122952429,2.3774901055987394,1.0,2.8336185126287803,2.1463379419366864
5.569613184313909,4.754729174529376,1.1160561579386943,2.540877854534552,1.5338268903232257,2.4151479842825623,2.37879860886822
4.671085142419843,4.1256648043475375,1.1575568638424314,2.326818597381955,1.8176816535894824,2.20193356779161,1.8164429751484372
6.1853899371763665,3.884176055420326,1.2562802421974486,3.1787763606016064,1.0,2.672060995702196,1.0651623556944037
5.81843857320741,3.406053821991847,2.026502086502061,3.5205258344213677,1.147780301805978,2.8240075074240703,2.239649509859734
5.815663988387375,4.344567086628061,1.4880226211769,4.193027161032441,1.0,1.8696866849365237,1.406037850769915
5.159395516278727,3.305466536379528,1.0,4.67987224985074,1.7561098630292058,2.337854327220951,1.6936513532341806
5.860396579022428,4.276183576598061,2.424183709892149,3.4551265272315783,1.0,2.405332977324913,2.0379086597614426
5.290593367823124,3.276493234036618,1.043935544253641,3.2559579308085578,1.0800635337447482,2.358903509362318,1.6791194618388272
5.944753161316674,3.4132953788745968,1.263665876030453,2.147862187524252,1.4354065776096752,2.1624466841886942,1.9841437571121026
3.976044436791489,4.2549694316707525,2.024057755053553,4.336512207611683,1.0,1.8336847901582192,2.0997814989075776
5.152901229616648,4.31829640649346,1.6660598530436266,3.150782176533762,1.0,2.347869115051986,1.262896496912162
6.877724078246556,4.158483760338057,1.312030800150316,2.7976546106646545,1.184327742257907,2.3611389913824525,2.1370920127598607
4.886346035679759,3.170195530545923,1.007453229562466,3.2712722383374877,1.9170468428194458,2.263619598524618,1.6893994562804944
5.016929362005451,3.5319638805663027,1.1133239564299893,2.554554490823583,1.1231998238107468,2.8246661520367145,1.465973862581779
5.14163092924002,3.8941392447191077,1.1374015523694136,1.363629904996052,1.137878390694304,1.8156897998371726,1.0
4.5281550912890856,3.2904314228539446,1.5028127191398197,3.4002620446535214,1.0,2.640196605151385,1.2228112995201004
3.7333753790173985,4.622577656077576,1.5764247269125216,3.9397316963537325,1.315528649174598,1.603134862251884,2.0119793095117435
5.315530881181109,2.3588318336296723,1.440538148547463,3.3898458446406625,1.465117020846462,2.4668768885902117,2.0212299384111225
5.6086875392653255,3.332756290778508,1.4843144744302683,2.995044608998842,1.0181087660232497,1.372199336159422,2.259197818801202
5.4579959451690785,3.494260098278101,1.0797107219222717,3.009290226673952,1.3607194827980291,2.055071227636185,2.8578722001190187
5.384097150441691,2.0936338011369395,1.6172544424895556,3.1205958234014006,1.0204415875369208,2.489025987495066,2.67805636484074
5.53443269668031,2.9622625218582854,2.0122074547347983,3.099157954762009,1.0,1.7874941127741422,2.4978847016108108
6.318273177240611,4.175173707525241,1.4348833273001727,2.9575090777636115,1.3372093896555248,1.7907319728196145,2.593215680308975
5.347643051256626,3.818170181931778,1.4270853174282105,3.017740015628196,1.8223149040259106,2.990947230151196,2.090412844356581
5.040733938330185,4.743881613225741,1.5332004208211394,4.0885089183083245,1.0,1.7022117837081137,2.0813668013816264
5.275099612089531,4.727135867530891,1.9472819439037565,3.330591250042573,1.2538139506115353,2.4405825669414374,2.7686308489466187
5.963477407805421,4.059827827162368,1.1421108002245437,3.0736028888171947,1.5929265448808563,3.238020527567634,2.1082076979592697
6.6296215028346,3.9879429494004266,2.080338934292854,3.461458827407142,1.1694042523796984,2.5712109750985013,2.118879816469558
4.997485008664658,3.83955866514734,1.668488895774095,3.4615092907482703,1.0,2.5144717177606584,2.582850378420422
5.579147029623107,2.206950789272306,1.511472278279547,3.662198573938901,1.2134874589440439,2.1432267249391526,1.8617387134196042
5.770685953548767,2.9632642920043546,1.985295534665728,2.470162011716998,1.6471079944586953,2.144935966422155,1.9327369098125986
4.705937594616942,3.8604053018593603,1.0271751704494176,2.6636304656965475,1.0480396521484916,2.4161126339127725,1.319334341385674
5.516333733770335,4.169615425248603,1.7088182144978834,2.4305097820640236,1.269672856514438,1.5017238550089687,1.7687182337151588
4.327460914126323,3.9738018872828844,1.672123825802647,3.536706046445584,1.0,3.006361133640235,1.835146841035523
4.084759757008481,3.2645210193706053,1.1258179742424828,3.5025096820849178,1.1701581078636345,2.603785122302895,1.863360984076252
5.793397126313805,4.362443769481697,1.6842552491815284,2.10872998923434,1.31600746183318,1.6261055402011868,2.4052375014982394
5.192900206935374,4.689466417252782,1.6133220717521946,3.273586468974226,1.2377558411061362,3.013012145734316,1.4956334822619042
5.661824326096975,4.362793760174804,1.4285047521240264,3.9605637075075113,1.0705507859260393,2.8396217544575144,2.744562739169691
5.48568401839332,4.393759597754283,1.8451270220921332,2.8352671528928592,1.3328978118348571,2.719544446864447,1.0
4.7188799610689625,3.464464521226873,1.2712982990569341,3.219781291748413,1.4008492671165005,3.6181315092895914,2.2990965586590977
5.46379655842853,4.445560473620479,1.6081284983373476,3.5113399919770973,1.420679698595047,2.5481681128425087,2.40832265927831
4.513518955988116,3.887455183596594,1.4473304870178725,2.075609232420896,1.1121214094762943,3.2650806079397245,2.345980496662844
6.612777886401121,4.106933317113203,1.254121270796933,3.1063917112937713,1.013697283983337,2.512755702012423,2.547780831533687
4.415223724112029,4.019259105694825,1.7011538740475085,3.8904813328190295,1.7889357034945355,2.7262130480375095,1.8941838182986015
5.343371783225135,3.727107736735753,1.4169057010603394,2.5847538282650966,1.241287248359757,2.2233286883403807,2.6265077770766627
4.666182729562201,3.2839985149266187,1.0,3.58272629958118,1.1227538062193405,1.55733877125851,1.654602291968927
5.9563369386886365,3.750718001867572,1.0,3.0190131249973833,1.0,1.586707661192643,1.696544751384375
5.2348549029747975,4.392056970489693,1.8156229872332807,2.527846750506428,1.0,2.4577764555003743,3.0345004334482217
5.085066624303032,3.535114516812254,1.0117599571092677,2.932444014429909,1.0073045370390874,2.381371686888197,2.0884084055840364
6.182561236041243,4.336008357564888,1.6117537973602425,2.631710453139638,1.331824055135784,1.9100149038163456,2.4758755389810485
5.523544473342041,4.242242402370603,1.52198075745126,2.3781801707659938,1.093131822572337,2.361416833478529,2.2480656332648277
5.913315556748774,3.6206375617881017,1.3525872892116402,2.8219586592828243,1.204559188904598,2.7250678170834113,2.3616599489513144
4.714939250786028,4.633280062171746,2.282667382886136,3.0478984186702855,1.0,3.145459563091726,1.0
4.376146444857994,3.5866719972855763,1.5718696073841785,2.883761932215792,1.6213286517347654,2.1539289899838363,2.1881546792400886
5.585766369632107,4.7057281175675785,1.8022533930728262,2.8142384932098117,1.0,2.696458366644466,2.0078865751902177
5.244922915604215,4.060476188924583,1.6139264861359237,3.1581971180759196,1.2705367593621237,3.369614469670432,2.486652148121748
6.001147737963155,3.790480448927892,1.4073842307530076,3.3719841824867336,1.0408319887092987,2.8750014122793863,1.6021467944715246
5.4360732378699606,3.2673191717974075,1.4923644999056234,2.1991333370121824,1.104560366023976,2.115267515367532,2.59663204684953
5.6640602713877035,3.747043861918975,2.0834171062641937,2.8233228914335746,1.0,2.5506988946315414,1.3967981149541706
4.201293976047005,3.677744291903348,1.935242117040172,1.6185213630043058,1.2888909742673196,2.5923866705757876,1.7741467221231095
7.0,3.0450221688494565,2.28079457267544,2.8864716486760575,1.0,2.81873031075708,1.2108536668062415
5.368606411974374,3.6694307463693994,1.5886568371891536,3.1053703322501347,1.2942764142068903,2.5195312160601255,1.459721188808718
6.058069576271359,3.3177180919417486,1.1492251737197008,3.398846008515806,1.1643523514582859,2.7418152044931126,2.0034737263763205
4.831126663824299,4.151595061387269,1.323793222256075,3.1078733645474133,1.3890059458587918,3.009843071697183,2.684203232083907
5.746407921773873,4.583768285436921,1.0248887232805635,3.383722950837974,1.4186044376241824,1.9740895732787227,2.017485689486646
4.457724189180204,3.0638505942228553,1.8068176515501109,3.0456574871684943,1.1047259067434427,1.8396976451461684,1.3580281429734393
5.861654270607737,4.827384637020153,1.2656334735691006,2.527137135272268,1.3098094206726159,2.8044132491039293,1.0
5.215220732491334,3.722869379368922,1.0,2.2188453821272107,1.0655153434393345,2.4233617968845467,2.3368006832667163
5.523352403148454,3.2149871690368914,2.4855102793319723,2.815898104898029,1.5948233271338224,2.931555483331107,1.6713066917079467
6.058379224104078,4.25465286812491,1.2717595446046739,2.4636066576151303,1.0923059418610441,3.0438370855788297,1.7381468506785165
4.513967751023776,3.532127313046971,1.269363629805676,2.916196619758321,1.1394668782568291,1.574800161326847,2.5383263560747844
4.952406615509762,3.7509579943811033,2.1686446770641465,2.6556860975587995,1.0593571806071291,2.08148239877172,1.9325579340075991
5.865859424869412,3.5574330534727525,1.0166994196809938,3.2933567087948337,1.0,2.437428458648977,1.8506812887633204
7.0,3.30995724088106,1.9546423546132667,3.034268517120064,1.8101093678181794,1.98814490099518,2.080778904582714
5.389534132270815,4.234398219441142,1.2650230226303913,3.313246035380074,1.3459234806845157,2.2635176403863912,2.7409749462827184
5.972908894339146,3.6282191582634873,1.0,3.309669306292193,1.220426150401002,1.8606607169977063,2.1270068679124394
5.414422824113216,2.9380089246924523,2.1822871045512544,2.8742288693984994,1.0571337196476995,2.280702770307246,1.0
7.0,4.130636074529559,1.8692387788250109,2.9171645585550756,1.533933528080878,2.0169841715841352,1.5910223361307247
4.102222666427796,3.0766505893857468,1.868000393806017,3.351123141824953,1.036307807996321,2.6723119767748496,1.8577455847106097
5.575696835735487,3.1080438963948445,1.6470622187155097,4.712157251471887,1.236233757234008,2.9512100831868207,2.4317195770112576
4.199564773150351,4.515563722986389,1.7396406532310722,2.3076081971450924,1.860885465512346,2.704372695591345,1.3786980072158133
3.4947427435706264,3.0821960604738727,1.0071367901007826,3.0292260415926218,1.0,3.798872641051224,2.074416459622862
5.737969642494253,2.4101330858435057,1.5446443428978642,2.163004156943172,1.3618723363347511,2.969431900390304,1.9590822356654898
5.611598236917967,4.173716890976897,1.128494799819662,2.985361355309462,1.2865635536714888,2.950674892135121,2.5082654712799264
5.272130449806239,3.6176819423113216,1.0,2.528157367441938,1.3584477786291647,2.4589487049881438,1.5015367493704888
5.415044727968198,3.66940692731713,1.6643813322832126,2.9160655122634878,1.114528920754566,2.346571218442614,2.0836404470556253
7.0,3.6112997639898796,1.9632598222638178,3.108717233763501,1.0223232748540902,3.1365537825154406,2.766555482227816
5.293459889574852,3.939001963411236,1.3466524703087743,2.657426221303227,1.2679478875882508,2.373485021821274,2.449471569310326
5.90809948900006,3.348368454858159,1.4151948430661834,1.7513689266688324,1.063191212929572,2.5174606196340896,2.2996403337582887
4.980508144308895,4.685668924739458,1.044739741966784,3.997874974006965,1.0,2.4139081165254623,1.8447275631945446
5.736186060032482,2.914261711814361,1.5028868584351591,3.5874938858595167,1.0,2.769978992281379,2.07569347620922
5.309413059955506,4.066924950006274,1.8040304449553657,2.9086085397623944,1.1049999002616453,2.9457639878942072,1.9435995796174745
5.171585213816216,4.18527260232595,1.8166110946911092,2.373686901252607,1.0,3.0321637758246203,2.4282843314822133
6.95511882576026,3.3442089434999733,1.718070470252373,3.059517213198119,1.2452960449476056,2.3481238643183517,2.2632277894373463
6.441747970547471,3.185759332833309,1.2526275331221859,3.252692177528986,1.0,2.5910799286346715,1.6862375020943574
5.609397317919385,4.410304528502094,1.2399483826291393,3.539008271031726,1.186968330774635,2.665682955699656,2.8727175042219826
3.656630451244826,3.205483547589971,1.8181617892963733,3.60355551508055,1.8503618059330318,3.232101306831065,2.6021768996223997
5.211192621397944,3.4360016355496596,1.8247995728866926,3.7354734137182923,1.5681007720884443,1.606924493152581,1.5667055426279213
7.0,4.332385377475847,1.4312020058272428,1.7813982173535143,1.3774475821509329,2.505722726443992,1.8280527021688042
5.315470666688234,3.8208447401234142,1.3295312369737258,2.786749750185199,1.7427686703920597,2.178465670505358,1.9207903069339918
6.382574057642927,2.7217137994225373,1.9668988373782799,3.6951705744281393,1.1782242235221565,2.2337357294426763,2.4081392896947027
6.6535539215620805,4.848235486732108,1.3560205340747014,2.3534578081534248,1.1812776545636936,2.0747551336546928,1.5954440102890834
5.67517113268478,3.4819935447320205,1.7983728898095126,3.853487304027171,1.0,2.7695606422364483,1.6654058624085673
4.826542694505478,3.5583456260561492,1.4452627300567606,4.2672643305967926,1.5834465511007205,1.2746315361970293,2.4391822068043822
3.5517501345736893,3.953470551395819,1.0809868875852,3.8338780236214127,1.7870977797211685,2.4307722252467165,2.2793363878589328
6.0473305668871635,4.175046078202444,2.144924856009481,3.4631132849722506,1.472222895584451,1.589228346088224,1.0257644879441068
4.848195197741162,4.976662574774879,1.5480255582925904,2.686745640846006,1.6270158277945892,2.153746712118223,2.328798123387968
5.640920361510154,2.803959110356582,1.2157024080447667,3.1971443626235105,1.0,2.393128366652108,1.262864184294771
4.500143728328508,4.295571325355567,1.0,2.057733745895564,1.901908904574278,2.2971791289247236,1.6826878365608726
5.287809967623838,4.245805816430046,1.0,2.4532225347857706,1.1686970411171917,2.840574030832439,1.8175792174243914
5.526975243920843,3.7177010534755297,1.3508354383621595,2.502437562241971,1.9067904422815878,3.1248325517785727,1.7653585544675465
5.714874864835438,4.272364216889733,2.270051553413437,3.043380801776163,1.7194951302128643,3.4790797451982454,1.6753230575973959
4.608142250118068,4.360564410581928,1.266135248530303,2.7254759142001963,1.4317276233261684,2.4962425928057392,1.4811127419430319
6.457528759009082,2.970822329007797,2.0789819329384818,3.183119969634045,1.0970894084957112,3.0805423222117536,2.2562078873591265
5.022484172214423,4.849859903528498,1.4476945325587665,3.6144787774140807,1.247471738063716,3.231973440770579,1.1934575006451378
4.160424431637404,2.8647426481171148,1.027539843559327,2.503190719990117,1.0,2.2618676167567915,1.734156800318361
5.4127812640292285,3.118810231256736,1.3107155246198416,3.1040207650559357,1.4792398232370916,3.1165466813558136,2.395543770141138
5.527500247221168,3.642927395825542,1.0,2.7088217071274445,1.0,1.4121570220895179,2.1987319256415434
5.6284715465374076,4.954964307912234,1.1576126192144582,3.1331137455600273,1.110393337835201,2.6488528489002374,1.3077115439228284
6.589705922948063,3.615046022147968,1.145700775249633,3.4803208187482735,1.6629712211441867,3.302730717672148,1.0352187596441413
5.310840930611312,3.7808396659695136,1.0,3.6448650535895486,1.4162174635354887,2.5496582001137376,1.4553888265003034
5.404304300504983,4.659247162342738,2.1051184275258903,3.469212883505127,1.0,2.404805259044775,1.0
4.617452495013525,3.619809114460716,1.5844068120889125,3.2897899402502957,1.0,2.402287115036113,2.045838838622699
6.156442802310318,3.0929379722415944,1.2254886377527592,2.0058507088863298,1.0207693073634674,3.2342321143121953,1.7702490874872363
5.6474472512624825,3.549659098857011,1.5887030985733557,2.2431138493178775,1.2235127350810944,1.7041603882219838,1.8087397534477765
5.16397781816467,4.6224751002834665,1.1658078425431753,2.423075204139656,1.462965247353345,2.3044984467290366,2.2551967611557098
3.976260245227629,3.8425189982330816,1.0,3.2510341447652675,1.381241432248252,2.9211585205388504,2.436811222531591
6.65552975604407,4.958394955433755,2.6826766532906197,2.0962965613266222,1.0,2.658945547871175,2.119137342721214
4.517856028435154,4.2427609557572925,1.5758399506708238,3.2362656297175003,1.3856198812305622,3.0934349687840514,1.8885540092277484
5.0269775925042355,3.41311463816391,1.264394784274094,3.185128479992854,1.41760110434313,2.8411309047408055,1.6487990177838472
5.7866756088608025,3.830645782679047,1.0,1.6450176261362208,1.34655605099261,2.2640616203885746,1.8245701157969167
4.542753657106651,3.2880691291148723,1.0,2.238678024762714,1.943455394296758,2.790732334447929,2.1036489618568197
4.305192177397485,3.3989401816107376,2.161796771821962,3.7307129023997248,1.4178956877789715,1.84020758989486,2.462726452637741
3.800841933839468,6.4874505506154545,2.100775419519387,3.488186403876439,1.4903468897823648,1.4914049153969686,1.3052411569916647
6.076797562324509,4.411174706020287,1.801286014399579,2.404724201963546,1.762757507182129,2.1942453979539978,1.4360411247676972
5.063851004218942,4.316658793404004,1.0539691846360744,2.2755973102098848,1.4550351309148446,2.539947523106106,1.9969254121946058
7.0,3.4260918108151612,2.103989595190804,1.284757320444994,1.0346832963532124,2.0941857040230096,1.0
4.7045159474953016,4.741750439768647,1.679913047177741,4.02990838140492,1.5728108613783411,2.5871901992912716,2.142663630732505
4.762839181256863,4.459649361075762,1.7619697793406137,3.0287380579017316,1.0795817370538718,2.5292637059759038,2.5282169552996794
5.047685623771679,4.928972773614662,1.6784683777772984,4.3186068387416405,1.0,1.569944889721373,3.1792038362546906
